sonde,hr,tem,u_wind,v_wind,sid,sshs,rmw,quad,dist,duct
data/sondes/qc/HURR1_/g101715179QC.nc,1.3460914502152874,293.54999961853025,6.503288,0.7015794,2011233N15301,3.0,22.0,4,172.58620336926114,False
data/sondes/qc/HURR1_/g101715187QC.nc,0.001551701234154457,210.39000167846677,11.282264,4.1140647,2011214N15299,0.0,50.0,1,615.5385624683299,True
data/sondes/qc/HURR1_/g101715188QC.nc,0.005404367284036006,214.74000015258787,-11.001088,4.3190203,2011240N10341,2.0,42.0,1,168.9060328714822,False
data/sondes/qc/HURR1_/g101715190QC.nc,0.004579840826561844,211.01999893188474,10.330598,-1.7846122,2011240N10341,2.0,45.0,4,425.0521584692773,False
data/sondes/qc/HURR1_/g101735034QC.nc,0.0016578312803147725,207.84000244140623,3.3556285,6.9465575,2011212N10264,0.0,30.0,1,5356.212993938286,False
data/sondes/qc/HURR1_/g101735039QC.nc,0.8539517187344233,279.24999990463255,-0.8689426,2.1678166,2010251N14337,4.0,17.0,3,2824.6849726710147,False
data/sondes/qc/HURR1_/g101935238QC.nc,1.3064488031874182,288.76999988555906,12.518323,18.424326,2014236N22288,1.0,40.0,4,142.91840392851793,False
data/sondes/qc/HURR1_/g101935241QC.nc,1.044406671025583,282.439999961853,40.87731,2.8346915,2014254N14327,1.0,30.0,3,386.16309539886316,False
data/sondes/qc/HURR1_/g101935246QC.nc,1.2525327389986145,286.42000045776365,2.7036085,-0.044615418,2014254N14327,2.0,20.0,4,140.74651739614694,False
data/sondes/qc/HURR1_/g101935258QC.nc,0.0025409028131743385,207.42999877929685,-2.786147,-12.023707,2011214N15299,0.0,50.0,4,342.7371924780769,False
data/sondes/qc/HURR1_/g101935262QC.nc,0.001682053924819783,209.3799995422363,13.294143,7.0375924,2011233N15301,1.0,60.0,4,343.0350508082929,False
data/sondes/qc/HURR1_/g101935264QC.nc,0.0013253778284444437,208.59999694824216,8.960389,5.8580623,2011214N15299,0.0,50.0,1,389.44797776771543,False
data/sondes/qc/HURR1_/g101935268QC.nc,1.5401051165855695,291.36999931335447,8.459608,-25.917686,2011233N15301,1.0,45.0,3,164.67277546098916,False
data/sondes/qc/HURR1_/g101935270QC.nc,1.1741034994181405,292.1600002288818,-13.402313,9.160819,2011199N10271,-3.0,30.0,1,133.04545390405428,False
data/sondes/qc/HURR1_/g101935271QC.nc,0.0017323235147976709,207.81000366210935,6.2574096,10.005869,2011233N15301,1.0,60.0,1,241.82654257899463,False
data/sondes/qc/HURR1_/g101935272QC.nc,0.0026558192579930707,210.26999893188474,1.1426226,-0.8775768,2011233N15301,1.0,52.0,3,622.017528648362,False
data/sondes/qc/HURR1_/g101935273QC.nc,0.0024698653381866713,214.19000091552732,3.5816813,0.37103474,2011233N15301,1.0,60.0,4,735.9477007819163,False
data/sondes/qc/HURR1_/g101935274QC.nc,0.0016423878763764347,209.49999847412107,8.740333,12.751466,2011233N15301,1.0,60.0,1,266.71852202182157,False
data/sondes/qc/HURR1_/g101935275QC.nc,0.0025358661870375585,209.99999847412107,-1.6640788,-9.925122,2011240N10341,2.0,45.0,3,304.4848883461944,False
data/sondes/qc/HURR1_/g101935277QC.nc,0.002426513836120995,210.10999908447263,-5.5702367,-5.750389,2011233N15301,1.0,50.0,3,849.2420246456081,False
data/sondes/qc/HURR1_/g101935281QC.nc,0.003373756604595313,215.10000076293943,5.517195,-0.95472455,2011240N10341,2.0,42.0,2,457.53897101330404,True
data/sondes/qc/HURR1_/g101935282QC.nc,0.0015908231457718877,208.9699996948242,-6.291301,-1.8555295,2011214N15299,0.0,50.0,2,820.7502269355379,True
data/sondes/qc/HURR1_/g101935284QC.nc,0.0017417524229416592,208.17999877929685,7.620828,-12.263785,2011233N15301,1.0,40.0,4,697.6957242776502,False
data/sondes/qc/HURR1_/g101935285QC.nc,0.0014555922032383245,208.74999847412107,7.546194,12.453977,2011214N15299,0.0,50.0,1,425.39798284328316,True
data/sondes/qc/HURR1_/g101935312QC.nc,0.0017477443887401198,209.69000091552732,7.3805556,-1.1881802,2011245N27269,0.0,75.0,3,507.01387838375405,True
data/sondes/qc/HURR1_/g101935313QC.nc,0.0025250901481013834,208.51000061035154,2.0724592,-2.3694696,2011245N27269,0.0,75.0,3,501.6245192992187,False
data/sondes/qc/HURR1_/g102015290QC.nc,0.0019821022469242405,207.80000152587888,8.752672,1.1208689,2011245N27269,0.0,97.0,4,308.9794471660612,False
data/sondes/qc/HURR1_/g102025111QC.nc,0.002215517029384873,208.83000030517576,6.985048,10.923539,2011233N15301,2.0,20.0,1,394.11488290290015,False
data/sondes/qc/HURR1_/g102025114QC.nc,0.016429590751842672,229.39000167846677,-3.1894355,5.4337955,2011233N15301,1.0,40.0,3,297.40072443692054,True
data/sondes/qc/HURR1_/g102025117QC.nc,1.7827685784413196,291.92000045776365,-0.029625881,-1.6911255,2011233N15301,1.0,50.0,3,140.45583402312207,False
data/sondes/qc/HURR1_/g102025126QC.nc,0.6833177045190947,287.7500003814697,-10.296422,12.88168,2011208N22274,0.0,20.0,1,375.1936979248888,True
data/sondes/qc/HURR1_/g102025127QC.nc,0.0021978581584149817,210.17999877929685,13.335451,5.5644145,2011233N15301,2.0,20.0,1,426.521937088254,True
data/sondes/qc/HURR1_/g102025128QC.nc,0.00267137778857384,209.60000076293943,9.294511,-12.571813,2011240N10341,2.0,45.0,4,557.0314891693325,True
data/sondes/qc/HURR1_/g102035002QC.nc,0.0027726817381854554,211.83999862670896,27.86011,16.07799,2011233N15301,2.0,30.0,1,691.313513088299,True
data/sondes/qc/HURR1_/g102035003QC.nc,0.003325569188541818,214.73000183105466,19.45116,5.078654,2011233N15301,2.0,30.0,2,907.5978228678366,True
data/sondes/qc/HURR1_/g102035151QC.nc,1.1381280406411765,287.5899995803833,6.7565207,42.735836,2014236N22288,1.0,35.0,4,198.5450607536964,False
data/sondes/qc/HURR1_/g102035155QC.nc,1.3234985132597508,290.0399993896484,-7.883523,37.48245,2014254N14327,3.0,20.0,4,183.7438340504682,False
data/sondes/qc/HURR1_/g102045036QC.nc,0.0018290495721695308,206.74999847412107,19.289732,-1.6367153,2011245N27269,0.0,97.0,1,479.741488363843,True
data/sondes/qc/HURR1_/g102115120QC.nc,0.003546827890980697,217.39000167846677,11.414916,-2.3838055,2011233N15301,2.0,20.0,2,996.969676848925,False
data/sondes/qc/HURR1_/g102115257QC.nc,1.4973889781452259,292.5000003814697,-1.5632674,-0.09070814,2011199N10271,0.0,30.0,4,94.73163649793182,False
data/sondes/qc/HURR1_/g102115258QC.nc,0.7135838044877217,282.0000003814697,-7.4153576,-3.6220136,2011199N10271,0.0,20.0,2,305.98680002901426,True
data/sondes/qc/HURR1_/g102115260QC.nc,0.001991813135398479,212.3799995422363,19.590456,5.5412116,2011214N15299,0.0,50.0,1,777.0360516165571,False
data/sondes/qc/HURR1_/g102115261QC.nc,1.4073199884389735,290.49000015258787,11.509995,10.248201,2011199N10271,0.0,30.0,4,181.94435821977189,False
data/sondes/qc/HURR1_/g102115262QC.nc,0.004153047099238464,208.23000183105466,2.968933,-7.645216,2011214N15299,0.0,50.0,4,380.2748007939886,False
data/sondes/qc/HURR1_/g102115263QC.nc,1.3133637013717054,289.99000015258787,8.202291,-4.927392,2011199N10271,0.0,30.0,4,237.32235172050747,True
data/sondes/qc/HURR1_/g102115264QC.nc,1.7101499675212615,291.6600002288818,-0.5024268,3.4846032,2011233N15301,1.0,45.0,3,135.10312249456135,False
data/sondes/qc/HURR1_/g102115272QC.nc,1.4747730778430161,292.8200000762939,0.34924364,-2.644764,2011199N10271,0.0,20.0,4,120.61279135027206,False
data/sondes/qc/HURR1_/g102115277QC.nc,1.4304392531399985,290.4400009155273,12.345021,9.241296,2011199N10271,0.0,30.0,4,152.90067325458716,False
data/sondes/qc/HURR1_/g102115281QC.nc,1.2573144001498262,290.6299995422363,-8.338253,-11.3985405,2011199N10271,0.0,20.0,3,105.73184973764398,True
data/sondes/qc/HURR1_/g102115284QC.nc,0.0020702366371392073,205.35999908447263,-5.251861,-7.076686,2011214N15299,0.0,50.0,4,299.048125118132,False
data/sondes/qc/HURR1_/g102115289QC.nc,0.0019826475219820454,214.03999938964841,9.689694,0.16342759,2011214N15299,0.0,50.0,1,953.6263565098704,True
data/sondes/qc/HURR1_/g102125001QC.nc,1.290571449412021,287.8200000762939,-18.594788,9.152799,2011264N13264,0.0,75.0,1,66.8767755345907,False
data/sondes/qc/HURR1_/g102125003QC.nc,0.0017463058957284162,206.16000213623045,-11.306426,5.601277,2011214N15299,0.0,50.0,3,223.47966899015398,False
data/sondes/qc/HURR1_/g102125004QC.nc,0.003339608837784932,208.34999694824216,5.9530234,-9.064563,2011233N15301,1.0,40.0,4,549.9548924362159,False
data/sondes/qc/HURR1_/g102125005QC.nc,0.002723261903252631,213.3799995422363,-2.4366453,10.799891,2011233N15301,1.0,15.0,2,321.14749432646494,False
data/sondes/qc/HURR1_/g102125007QC.nc,0.0021983703834580286,214.23000183105466,3.9443605,1.787745,2011233N15301,1.0,15.0,1,161.5574746253041,False
data/sondes/qc/HURR1_/g102125008QC.nc,0.004066650332051758,213.10999908447263,11.87029,3.2103238,2011233N15301,1.0,60.0,4,427.95038757071086,True
data/sondes/qc/HURR1_/g102125009QC.nc,0.0021372089892498464,210.69000091552732,0.09210007,-2.3411152,2011233N15301,1.0,50.0,3,541.2916100828866,False
data/sondes/qc/HURR1_/g102125011QC.nc,0.0024001123104289866,210.3700012207031,28.17954,4.242472,2011233N15301,1.0,60.0,1,605.0454347765254,True
data/sondes/qc/HURR1_/g102125014QC.nc,1.0747003706220166,291.79999961853025,-1.9077814,18.661709,2011199N10271,0.0,30.0,4,269.26828516059254,False
data/sondes/qc/HURR1_/g102125015QC.nc,1.245177254712615,287.7500003814697,-17.33484,18.695818,2011233N15301,3.0,17.0,1,208.14524125106578,False
data/sondes/qc/HURR1_/g102125016QC.nc,1.4630086307037504,292.01000061035154,-4.4329257,-22.226686,2011199N10271,0.0,20.0,4,90.79683538722801,False
data/sondes/qc/HURR1_/g102125020QC.nc,1.4574281393618187,290.51000061035154,-20.413826,17.801922,2011199N10271,0.0,30.0,4,118.78757233792818,False
data/sondes/qc/HURR1_/g102125021QC.nc,1.4400619398839543,290.29999961853025,-2.9954102,25.813368,2011199N10271,0.0,30.0,4,153.21775148417723,False
data/sondes/qc/HURR1_/g102125022QC.nc,1.27109483836472,287.17000045776365,0.7303099,37.77984,2011264N13264,0.0,20.0,4,122.26157337807777,False
data/sondes/qc/HURR1_/g102125024QC.nc,,215.19000091552732,-1.1976537,-4.4779077,2011245N27269,0.0,75.0,4,451.984794238988,False
data/sondes/qc/HURR1_/g102125026QC.nc,1.1470530930234937,291.7700008392334,-13.992248,11.895424,2011199N10271,0.0,30.0,1,197.28313153438003,False
data/sondes/qc/HURR1_/g102125027QC.nc,0.0015294083249573005,210.55000152587888,14.364581,4.339832,2011214N15299,0.0,50.0,1,661.7583391572426,False
data/sondes/qc/HURR1_/g102125028QC.nc,0.002502870861049115,213.10999908447263,17.080076,3.103903,2011214N15299,0.0,50.0,1,591.0994884751582,False
data/sondes/qc/HURR1_/g102125033QC.nc,1.3003989915586647,286.86000003814695,-2.0536342,43.474915,2011233N15301,1.0,45.0,4,220.31920971332144,False
data/sondes/qc/HURR1_/g102125035QC.nc,1.4470200478619475,288.5999998092651,-0.3675263,45.13869,2011233N15301,1.0,45.0,4,150.7199217305618,False
data/sondes/qc/HURR1_/g102125040QC.nc,1.2313622849440535,286.92000045776365,-28.458603,17.12638,2011233N15301,1.0,45.0,1,122.09721762443596,False
data/sondes/qc/HURR1_/g102125042QC.nc,1.459212749753019,290.5200008392334,-5.2911572,26.232668,2011199N10271,0.0,20.0,4,235.8486332220339,False
data/sondes/qc/HURR1_/g102125043QC.nc,1.2365089542399192,291.5299991607666,-4.288318,-13.246547,2011199N10271,0.0,30.0,3,101.37522389137553,True
data/sondes/qc/HURR1_/g102125044QC.nc,0.003463365015357489,215.10999908447263,2.0748963,0.4672937,2011233N15301,1.0,15.0,2,1188.6404330518237,True
data/sondes/qc/HURR1_/g102125045QC.nc,1.1648026684971582,285.95000019073484,-22.518965,9.2217865,2011264N13264,0.0,75.0,1,60.361962784773645,False
data/sondes/qc/HURR1_/g102125046QC.nc,1.304928631854956,290.36999931335447,-8.121458,-18.081154,2011199N10271,0.0,20.0,3,62.92241622178297,False
data/sondes/qc/HURR1_/g102125047QC.nc,1.4337511022695917,292.1900009155273,0.25768018,-10.955137,2011199N10271,0.0,30.0,4,76.69755399189444,False
data/sondes/qc/HURR1_/g102125068QC.nc,1.4070308898280546,291.11999931335447,11.13207,-2.3624396,2011199N10271,0.0,30.0,4,122.51418464690707,False
data/sondes/qc/HURR1_/g102125074QC.nc,1.3841531307053356,289.6800006866455,-30.60244,3.8885388,2011199N10271,0.0,20.0,1,97.7400358676103,False
data/sondes/qc/HURR1_/g102125099QC.nc,1.3586996822367459,288.29999961853025,-16.708342,3.0394263,2011264N13264,0.0,75.0,1,35.936158100771436,False
data/sondes/qc/HURR1_/g102125100QC.nc,1.5110792978104648,291.35999908447263,-11.598203,-4.893813,2011199N10271,0.0,30.0,4,54.53568708416153,False
data/sondes/qc/HURR1_/g102125101QC.nc,0.001617672162571527,210.9699996948242,11.276074,7.385678,2011214N15299,0.0,50.0,2,389.8635238279285,True
data/sondes/qc/HURR1_/g102125102QC.nc,1.42379282022635,290.6900009155273,-4.769295,-14.887154,2011199N10271,0.0,30.0,4,58.384780104298976,False
data/sondes/qc/HURR1_/g102125103QC.nc,0.4222490029634701,279.88999977111814,-4.8237395,-7.018756,2011199N10271,0.0,30.0,2,160.6138938075134,True
data/sondes/qc/HURR1_/g102125104QC.nc,1.4273026074071875,288.3200000762939,-8.029974,-30.610682,2011233N15301,1.0,45.0,3,208.10272574685084,False
data/sondes/qc/HURR1_/g102125105QC.nc,1.362843869069448,287.6200002670288,-27.952738,36.978115,2011233N15301,1.0,50.0,4,98.33542010229303,False
data/sondes/qc/HURR1_/g102125106QC.nc,0.0012064378144537936,209.51999893188474,8.9042225,16.902233,2011214N15299,0.0,50.0,1,417.89724275811625,False
data/sondes/qc/HURR1_/g102125108QC.nc,1.5114039916695552,291.85999908447263,-0.88433015,1.5552903,2011199N10271,0.0,30.0,4,106.76235654906326,False
data/sondes/qc/HURR1_/g102125110QC.nc,1.347922975122353,289.4300006866455,4.135688,-2.6480849,2011199N10271,-3.0,30.0,3,126.76474305380665,False
data/sondes/qc/HURR1_/g102125115QC.nc,0.7890504404618738,279.6199997901916,-3.5781775,-2.197832,2011199N10271,0.0,30.0,2,279.6719748216452,True
data/sondes/qc/HURR1_/g102125117QC.nc,1.520858161735881,291.8400005340576,-0.13493939,-1.1304278,2011199N10271,0.0,30.0,4,84.45315572803393,False
data/sondes/qc/HURR1_/g102125118QC.nc,1.2966988325035256,287.45000019073484,-10.235409,36.13811,2011264N13264,0.0,20.0,4,110.62016890338724,False
data/sondes/qc/HURR1_/g102125141QC.nc,0.001634388196127105,207.41999664306638,-1.1683178,6.753979,2011233N15301,1.0,20.0,2,359.58434217610494,False
data/sondes/qc/HURR1_/g102125176QC.nc,0.3129631058656398,270.3700000286102,-7.361766,-5.113915,2011199N10271,0.0,20.0,2,237.2095953846834,True
data/sondes/qc/HURR1_/g102125189QC.nc,0.7124921618650725,281.88999977111814,-9.053417,-4.3067904,2011199N10271,0.0,30.0,2,223.21740484414752,False
data/sondes/qc/HURR1_/g102125190QC.nc,1.3965521254151425,289.01999988555906,-14.409655,-17.627237,2011264N13264,0.0,20.0,4,76.74806862488543,False
data/sondes/qc/HURR1_/g102125191QC.nc,1.1672319711798822,291.51000061035154,-11.269188,-4.667614,2011199N10271,0.0,30.0,2,120.0079783243217,True
data/sondes/qc/HURR1_/g102125194QC.nc,0.003218544331064544,212.90999832153318,0.47775474,13.491746,2011233N15301,1.0,17.0,1,314.0134110206379,True
data/sondes/qc/HURR1_/g102125202QC.nc,1.4163760149226905,290.6800006866455,10.089251,-4.0636506,2011199N10271,0.0,30.0,4,150.83860948310178,False
data/sondes/qc/HURR1_/g102125208QC.nc,0.7178679006873159,282.95000019073484,-6.7982373,-5.3665676,2010302N09306,1.0,20.0,3,197.38411899281164,False
data/sondes/qc/HURR1_/g102125210QC.nc,1.2275362431496724,290.67000045776365,7.899942,-5.2377596,2011199N10271,-3.0,30.0,3,236.7096833433116,False
data/sondes/qc/HURR1_/g102125214QC.nc,0.0014960893895402585,203.8899978637695,0.6988123,-0.32157415,2010302N09306,0.0,67.0,3,403.4738136775302,False
data/sondes/qc/HURR1_/g102125216QC.nc,0.0012735495557584194,204.99999847412107,-10.45984,0.24450836,2010302N09306,0.0,67.0,4,354.4793423066276,False
data/sondes/qc/HURR1_/g102125217QC.nc,0.8166683755842756,282.9600004196167,6.1249876,18.108025,2010302N09306,1.0,20.0,4,266.6638831495315,True
data/sondes/qc/HURR1_/g102125219QC.nc,0.014660625368271436,225.15999832153318,7.5277452,-3.502042,2011245N27269,0.0,75.0,4,796.777373413497,False
data/sondes/qc/HURR1_/g102125223QC.nc,1.0437813477862081,283.97999992370603,-7.6350904,23.80765,2010302N09306,1.0,20.0,3,120.54131752794348,False
data/sondes/qc/HURR1_/g102125234QC.nc,1.3197913198455276,292.5299991607666,0.056098875,-0.22165939,2010302N09306,1.0,20.0,3,219.0944520911579,False
data/sondes/qc/HURR1_/g102125237QC.nc,0.6704166552222818,283.1299995422363,-0.8069511,-8.388861,2010302N09306,1.0,20.0,3,231.85079359244844,False
data/sondes/qc/HURR1_/g102125238QC.nc,1.104346990594799,286.04999961853025,18.135609,31.866117,2011233N15301,2.0,10.0,4,330.42075314697877,False
data/sondes/qc/HURR1_/g102125246QC.nc,0.0022660213407731,208.0699981689453,6.654537,3.966593,2011233N15301,2.0,30.0,4,446.0045611538493,False
data/sondes/qc/HURR1_/g102125257QC.nc,1.1702066646647566,284.20000019073484,-1.8296928,20.496805,2010302N09306,1.0,20.0,4,103.27204643628586,True
data/sondes/qc/HURR1_/g102125270QC.nc,1.1063112050439452,291.3099998474121,-3.0943792,4.759626,2010302N09306,1.0,20.0,3,111.81016112153233,False
data/sondes/qc/HURR1_/g102125274QC.nc,0.0016598863940867168,210.42999877929685,11.986176,-1.6055118,2011233N15301,2.0,25.0,3,221.61863885716855,False
data/sondes/qc/HURR1_/g102125278QC.nc,1.0984439362797604,283.8499998092651,-1.3625624,-9.864797,2010302N09306,0.0,32.0,3,169.88350793036585,False
data/sondes/qc/HURR1_/g102125287QC.nc,1.0132073752841848,291.83000030517576,13.93362,0.5145628,2010302N09306,1.0,20.0,3,373.9157586622931,False
data/sondes/qc/HURR1_/g102125288QC.nc,0.8806449603187593,283.0899995803833,0.3925368,-6.2885866,2010302N09306,1.0,20.0,3,262.1432120461591,True
data/sondes/qc/HURR1_/g102125291QC.nc,0.0020066954754143778,206.99999847412107,17.432474,-2.0932543,2011233N15301,2.0,10.0,4,608.9137035741471,True
data/sondes/qc/HURR1_/g102125292QC.nc,0.008380490333460026,219.65999832153318,-0.040827025,4.9254136,2011233N15301,2.0,30.0,2,623.8689506770902,False
data/sondes/qc/HURR1_/g102135066QC.nc,0.0022063407935119356,208.60999908447263,2.4260597,6.2460947,2011245N27269,0.0,75.0,3,333.2243123796713,False
data/sondes/qc/HURR1_/g102135073QC.nc,0.0012147833324505494,207.52999725341795,6.0291657,4.800989,2011233N15301,1.0,15.0,2,676.8735356961306,False
data/sondes/qc/HURR1_/g102135074QC.nc,0.004758808574723771,216.10000076293943,11.661149,-15.890803,2011245N27269,0.0,75.0,4,747.5982990220973,False
data/sondes/qc/HURR1_/g102135090QC.nc,0.0015173498099536867,210.19000091552732,0.77224594,-7.989285,2011233N15301,3.0,22.0,2,1118.7849023637586,True
data/sondes/qc/HURR1_/g102135187QC.nc,,204.70999755859373,5.34044,6.860905,2010302N09306,0.0,67.0,1,201.46304143983878,False
data/sondes/qc/HURR1_/g102135198QC.nc,1.714198896582377,291.24000015258787,-41.75041,3.7811549,2011233N15301,1.0,40.0,4,141.77509107108088,False
data/sondes/qc/HURR1_/g102135207QC.nc,0.003022211696210523,214.89000167846677,7.9183183,1.8311378,2011233N15301,3.0,15.0,2,654.100659089182,True
data/sondes/qc/HURR1_/g102135217QC.nc,1.1896895919482438,285.51999988555906,-13.678202,45.07424,2011233N15301,1.0,50.0,4,256.2946046629726,False
data/sondes/qc/HURR1_/g102135219QC.nc,1.0432153979127845,289.0300001144409,-36.947636,1.2028514,2011233N15301,2.0,30.0,1,56.69469320197533,False
data/sondes/qc/HURR1_/g102135221QC.nc,1.2964192377224122,286.95000019073484,-27.25515,43.534283,2011233N15301,2.0,10.0,4,143.97780207709746,False
data/sondes/qc/HURR1_/g102135223QC.nc,0.0035357158054897305,216.51999893188474,15.062161,4.873567,2011233N15301,2.0,30.0,2,941.0100988775076,True
data/sondes/qc/HURR1_/g102135224QC.nc,1.1871506571343426,288.8200000762939,-5.497813,0.23767053,2011263N12323,0.0,75.0,1,263.5184432604262,False
data/sondes/qc/HURR1_/g102135226QC.nc,0.001749074649000581,207.67999877929685,-4.748326,-2.3977506,2011233N15301,3.0,17.0,3,415.81075590578223,False
data/sondes/qc/HURR1_/g102135235QC.nc,0.0019177018501244539,207.35999908447263,-5.215399,-2.8031712,2011233N15301,2.0,20.0,3,412.20122294806623,True
data/sondes/qc/HURR1_/g102135240QC.nc,0.005125866895171434,210.24999847412107,0.59085035,9.691792,2011233N15301,1.0,20.0,4,405.5123042069668,False
data/sondes/qc/HURR1_/g102135241QC.nc,0.0029431895129681234,211.85999908447263,25.14316,3.2555993,2011233N15301,1.0,40.0,4,379.5191521711279,False
data/sondes/qc/HURR1_/g102135243QC.nc,0.002975589453428874,212.53999938964841,3.3561523,9.473715,2011233N15301,2.0,20.0,2,652.7258836568831,False
data/sondes/qc/HURR1_/g102145016QC.nc,1.3673092965947558,287.65,-5.255949,11.822841,2011208N22274,0.0,20.0,4,203.0417707861233,False
data/sondes/qc/HURR1_/g102145042QC.nc,1.4861722819369139,291.2700008392334,-1.4667754,-0.13286936,2011199N10271,-3.0,30.0,4,102.66611924561252,False
data/sondes/qc/HURR1_/g102145049QC.nc,1.731415073973817,291.3799995422363,-5.1235714,-13.275325,2011233N15301,2.0,30.0,4,187.55882056827141,False
data/sondes/qc/HURR1_/g102145052QC.nc,0.0014252155947910505,208.520002746582,-2.2336862,5.760758,2011233N15301,3.0,15.0,3,580.4619852558361,True
data/sondes/qc/HURR1_/g102145083QC.nc,0.0018136261112853347,207.19000091552732,17.180843,-0.32213888,2011245N27269,0.0,97.0,1,492.1377135151357,False
data/sondes/qc/HURR1_/g102145084QC.nc,1.5731445078830644,289.85000076293943,-43.75561,42.151432,2011233N15301,2.0,10.0,4,162.64437417880276,False
data/sondes/qc/HURR1_/g102145115QC.nc,0.002403718527754099,211.10000076293943,1.9500282,5.088589,2011240N10341,2.0,42.0,1,290.4918360183369,True
data/sondes/qc/HURR1_/g102145119QC.nc,1.681505592197055,292.45999946594236,-3.788754,1.6186925,2011233N15301,2.0,30.0,4,174.8828413905378,False
data/sondes/qc/HURR1_/g102315004QC.nc,0.0017782759961608376,209.14999999999998,-9.355809,7.8906026,2011233N15301,1.0,20.0,3,468.1908283178495,False
data/sondes/qc/HURR1_/g102315005QC.nc,0.003098209878868797,214.30000152587888,0.28449753,5.340584,2011233N15301,2.0,20.0,2,716.5806980790288,True
data/sondes/qc/HURR1_/g102315010QC.nc,1.324325301329598,287.20000019073484,-26.30964,-20.844112,2011233N15301,1.0,40.0,3,119.42887983351045,False
data/sondes/qc/HURR1_/g102315024QC.nc,0.0021810199432727344,210.01999893188474,27.406036,-8.516714,2011233N15301,1.0,60.0,1,687.596077107374,True
data/sondes/qc/HURR1_/g102315030QC.nc,0.022076006525443816,230.710001373291,5.505388,5.911197,2011212N10264,0.0,35.0,1,4192.673347671777,True
data/sondes/qc/HURR1_/g102315038QC.nc,0.0014713978688671832,206.16999664306638,-13.482719,6.543153,2011212N10264,0.0,30.0,4,5516.653277598244,False
data/sondes/qc/HURR1_/g102315039QC.nc,0.0016993368195930367,208.2199996948242,1.4158041,9.385079,2011212N10264,0.0,30.0,1,4901.341865433809,False
data/sondes/qc/HURR1_/g102315056QC.nc,1.303406163462292,287.1600002288818,19.947748,35.817204,2011233N15301,2.0,30.0,4,285.78445776460063,False
data/sondes/qc/HURR1_/g102315060QC.nc,0.002959144388065649,208.01000061035154,2.0589347,-2.891887,2011233N15301,2.0,30.0,3,210.1923568433721,False
data/sondes/qc/HURR1_/g102315065QC.nc,0.002054773539606485,209.44000091552732,-6.325313,7.365919,2011233N15301,1.0,20.0,3,460.4441219584418,False
data/sondes/qc/HURR1_/g102315116QC.nc,0.0026225179252494135,208.66000213623045,4.7047043,-3.9431884,2011233N15301,1.0,20.0,4,337.0044301200632,False
data/sondes/qc/HURR1_/g102315154QC.nc,0.004166956430134252,216.92000045776365,-13.854945,-7.373014,2011214N15299,-3.0,90.0,2,957.4331391352139,True
data/sondes/qc/HURR1_/g102325014QC.nc,0.0016873656326891501,205.83000030517576,-1.7050587,-2.7890718,2011233N15301,2.0,20.0,4,531.3969048137525,True
data/sondes/qc/HURR1_/g102325018QC.nc,0.0022141462521410023,210.99000015258787,15.756705,10.783076,2011233N15301,1.0,40.0,4,300.01507364642123,False
data/sondes/qc/HURR1_/g102325029QC.nc,0.0014348363404633197,209.3799995422363,2.7187653,9.999614,2011233N15301,3.0,17.0,2,511.3451822399939,True
data/sondes/qc/HURR1_/g102325092QC.nc,0.002285701421145963,209.69000091552732,26.331984,10.797709,2011233N15301,2.0,30.0,1,581.850395948241,True
data/sondes/qc/HURR1_/g102325112QC.nc,0.0033894718588790536,216.35999908447263,15.445976,1.0519918,2011233N15301,3.0,15.0,2,811.1103832276085,False
data/sondes/qc/HURR1_/g102335031QC.nc,1.3900500916467948,290.13999977111814,6.080204,-4.9105163,2011199N10271,-3.0,30.0,3,202.32009783753267,False
data/sondes/qc/HURR1_/g102515001QC.nc,0.0020807443157336084,213.5699981689453,6.568959,10.157699,2011240N10341,1.0,45.0,4,321.2338817898823,False
data/sondes/qc/HURR1_/g102515002QC.nc,0.0014481253169705945,210.26999893188474,3.8147159,2.594972,2011245N27269,0.0,75.0,2,265.35058739181414,False
data/sondes/qc/HURR1_/g102515009QC.nc,0.001802530160898501,207.2399963378906,33.78506,0.17636822,2011233N15301,1.0,60.0,1,731.1298607588731,True
data/sondes/qc/HURR1_/g102515025QC.nc,0.004358590259767885,209.6299995422363,-2.9405937,1.7585504,2011233N15301,1.0,17.0,1,271.17538846341,False
data/sondes/qc/HURR1_/g102515028QC.nc,0.0016759692076444219,210.80000152587888,-8.170605,11.342113,2011233N15301,1.0,15.0,1,339.9776156131939,False
data/sondes/qc/HURR1_/g102515050QC.nc,0.002497411547130706,208.83000030517576,5.19926,2.0799713,2011245N27269,0.0,75.0,3,326.76907643025936,False
data/sondes/qc/HURR1_/g102515063QC.nc,1.2361034999976954,292.85000076293943,7.610468,20.893888,2011199N10271,0.0,20.0,4,274.36732120080944,False
data/sondes/qc/HURR1_/g102515065QC.nc,0.003791241923634507,210.60999908447263,2.7844675,-2.8717778,2011233N15301,3.0,15.0,4,315.9375129418004,False
data/sondes/qc/HURR1_/g102515068QC.nc,0.0028684292584020294,214.35000076293943,4.84833,12.676932,2011233N15301,3.0,15.0,1,242.06842016043575,False
data/sondes/qc/HURR1_/g102515079QC.nc,0.002702666977967673,210.64999999999998,-1.5941556,-0.7767904,2011233N15301,3.0,22.0,2,1096.9903212026313,False
